sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
130Rajasthan,W285830074173001,,HANUMANGARH,RAWATSAR,LAKHERAN,28.9750,74.2920,2019,7.51,14420,0,315,3732,1185,70,0.7,1825,524,125.85,2290,15.5,0.15,,8723,,,,2019,cgwb_2019.pdf
131Rajasthan,W285815075020001,,HANUMANGARH,BHADRA,MALSISAR,28.9710,75.0330,2019,7.9,1965,0,310,450,165,41,0.05,540,124,56.07,250,10,0.52,,1277,,,,2019,cgwb_2019.pdf
132Rajasthan,W285600073530001,,BIKANER,LUNKARANSAR,ARJANSAR,28.9330,73.8830,2019,8.18,23000,0,342,6026,2914,80,0,2100,360,292.2,4500,15.5,8.48,,14950,,,,2019,cgwb_2019.pdf
133Rajasthan,W285600073243001,,BIKANER,LUNKARANSAR,KHARBARO,28.9330,73.4080,2019,8.24,3630,0,256,780,378,140,0,410,60,63.29,640,15,0.65,,2360,,,,2019,cgwb_2019.pdf
134Rajasthan,W285500074120001,,HANUMANGARH,RAWATSAR,PALLU,28.9170,74.2000,2019,7.53,300,0,108,38,81,8,0.21,155,43,11.6,35,4.6,0.1,,195,,,,2019,cgwb_2019.pdf
135Rajasthan,W285430074080001,,HANUMANGARH,RAWATSAR,DUDHAL,28.9080,74.1330,2019,8.1,830,0,230,81,130,55,0.05,105,39,1.87,172,6.3,0.28,,540,,,,2019,cgwb_2019.pdf
136Rajasthan,W285305073171501,,BIKANER,LUNKARANSAR,RANER,28.8850,73.2880,2019,8.34,4890,24,195,1148,658,40,0,620,112,82.8,880,5.6,1.1,,3179,,,,2019,cgwb_2019.pdf
137Rajasthan,W285200074164001,,HANUMANGARH,RAWATSAR,BISRASAR,28.8670,74.2780,2019,8.42,1315,36,461,116,50,130,0.1,455,122,36.62,140,7,2.3,,855,,,,2019,cgwb_2019.pdf
,W285030074542901,,,,,,,,7.5,9680,0,254,1750,2050,118,0.05,805,200,74.4,1890,5.3,0.96,,6292,,,,2019,cgwb_2019.pdf
139Rajasthan,W284800073040001,,GANGANAGAR,GHADSANA,ROJARI,28.8000,73.0670,2019,7.49,4560,0,317,1028,584,55,0,460,68,70.59,875,6.6,2.4,,2964,,,,2019,cgwb_2019.pdf
140Rajasthan,W284537075013701,,CHURU,TARANAGAR,BHALAUTIBBA,28.7600,75.0270,2019,7.6,370,0,156,38,60,29,0.13,205,55,16.48,26.5,5.1,0.6,,241,,,,2019,cgwb_2019.pdf
141Rajasthan,W284530073462001,,BIKANER,LUNKARANSAR,MANARIA,28.7580,73.7720,2019,8.33,1870,18,390,248,205,48,0,60,16,5,415,3.3,4.8,,1216,,,,2019,cgwb_2019.pdf
142Rajasthan,W284205073455101,,BIKANER,LUNKARANSAR,BADERAN,28.7010,73.7640,2019,8.35,12100,54,183,3013,1450,62,0,1100,160,170.39,2280,9,5.93,,7865,,,,2019,cgwb_2019.pdf
143Rajasthan,W284200074210001,,CHURU,SARDARSHAHAR,SADASAR,28.7000,74.3500,2019,7.7,320,0,132,53,50.3,7.66,0.06,155,47,9.17,39,4.7,0.18,,208,,,,2019,cgwb_2019.pdf
144Rajasthan,W284010075140001,,CHURU,RAJGARH,DADREWA,28.6690,75.2330,2019,7.74,325,0,107,67,60,7.6,0.06,185,39,21.32,29,6.2,0.47,,211,,,,2019,cgwb_2019.pdf
145Rajasthan,W283830073520001,,BIKANER,LUNKARANSAR,MALKISAR,28.6670,73.9190,2019,8.24,8500,0,439,2410,662,56,0.01,1200,160,194.7,1520,7.7,6.1,,5525,,,,2019,cgwb_2019.pdf
146Rajasthan,W284000073080001,,BIKANER,KHAJUWALA,CHHATARGARH,28.6670,73.1330,2019,8.26,8830,0,268,2340,975,23,0,1050,260,97.57,1610,8.8,1.5,,5740,,,,2019,cgwb_2019.pdf
147Rajasthan,W283830074223001,,CHURU,SARDARSHAHAR,HARDESAR,28.6420,74.3750,2019,7.8,380,0,120,67,61,7.46,0.31,155,39,14.03,49,4.4,0.12,,247,,,,2019,cgwb_2019.pdf
148Rajasthan,W283900075180001,,CHURU,RAJGARH,NANGLI,28.6350,75.3000,2019,7.26,328,0,83,67,65.5,6.6,0.25,175,55,9.18,29,6.2,1.9,,213,,,,2019,cgwb_2019.pdf
,W250600076120001,,,,,,,,8.4,8420,48,230,2266,885,108,0.56,685,160,69.49,1745,5.1,2.95,,5473,,,,2019,cgwb_2019.pdf
150Rajasthan,W283530073044501,,BIKANER,KHAJUWALA,SATTASAR,28.5920,73.1920,2019,7.92,9360,0,268,2694,612,34,0.02,1200,320,97.64,1600,10.2,1.92,,6084,,,,2019,cgwb_2019.pdf
151Rajasthan,W283435073484001,,BIKANER,LUNKARANSAR,HARIASAR,28.5760,73.8110,2019,8.06,20210,0,207,6452,941,75,0,2700,400,413.81,3510,3.93,8.2,,13137,,,,2019,cgwb_2019.pdf
152Rajasthan,W283437074301601,,CHURU,SARDARSHAHAR,ASPALSAR,28.5670,74.5040,2019,8,8980,0,352,2137,1225,25,0.05,2425,600,225.63,990,25,0.72,,5837,,,,2019,cgwb_2019.pdf
,W283015074441501,,,,,,,,8.16,4610,0,317,964,662,70,0.05,1020,96,189.76,620,1.7,1.65,,2997,,,,2019,cgwb_2019.pdf
154Rajasthan,W282845073333001,,BIKANER,LUNKARANSAR,Khirera,28.4790,73.5580,2019,7.98,20320,0,378,5388,2247,92,0,1800,240,292.05,3930,4.3,9.24,,13208,,,,2019,cgwb_2019.pdf
155Rajasthan,W131800075460002,,CHURU,CHURU,RAMPURA,28.4670,74.8630,2019,8.39,3660,48,378,773,317,40,0.02,360,36,66,670,23,1.22,,2379,,,,2019,cgwb_2019.pdf
156Rajasthan,W282742073275101,,BIKANER,LUNKARANSAR,Binjawari Dw,28.4620,73.4640,2019,8.28,15050,0,342,3829,1949,61,0,1500,240,219.11,2880,11,5.44,,9783,,,,2019,cgwb_2019.pdf
157Rajasthan,W282620074262001,,CHURU,SARDARSHAHAR,SARDARSHAHAR,28.4390,74.4860,2019,8.4,2500,60,512,361,318,19,0.01,350,28,68.11,470,6.8,1.22,,1625,,,,2019,cgwb_2019.pdf
158Rajasthan,W283130073363001,,BIKANER,LUNKARANSAR,DHIRERA,28.4390,73.5730,2019,8.32,17800,42,146,4750,1937,70,0,1700,240,267.74,3340,12.8,5.42,,11570,,,,2019,cgwb_2019.pdf
159Rajasthan,W185900076230001,,CHURU,CHURU,SIRSALA,28.4330,75.1310,2019,8.37,3400,18,610,680,201,36,0,320,24,63.24,650,0.7,1.32,,2210,,,,2019,cgwb_2019.pdf
160Rajasthan,W282500074240001,,CHURU,SARDARSHAHAR,MITTASAR,28.4170,74.3840,2019,8.42,1470,39,415,184,59,60,0.06,100,16,14.61,308,6.2,0.7,,956,,,,2019,cgwb_2019.pdf
161Rajasthan,W282450074151001,,CHURU,SARDARSHAHAR,KHUNDIA,28.4140,74.2530,2019,8.28,3960,0,488,900,344,57,0.03,340,40,58.4,800,1.3,1.68,,2574,,,,2019,cgwb_2019.pdf
162Rajasthan,W200656085500201,,JHUNJHUNU,SURAJGARH,PIPLI,28.4130,75.7330,2019,7.98,1770,0,281,269,264,0.778,0.014,190,36,24.36,320,2.99,0.998,,1151,,,,2019,cgwb_2019.pdf
163Rajasthan,W282345075400001,,JHUNJHUNU,SURAJGARH,Morwa,28.3960,75.6670,2019,7.94,1800,0,573,163,201,23,0.013,190,32,26.78,340,2.29,1.16,,1170,,,,2019,cgwb_2019.pdf
,W281900073113001,,,,,,,,7.99,13110,0,256,3687,625,28,0,1400,320,146.27,2150,16.4,3.75,,8522,,,,2019,cgwb_2019.pdf
165Rajasthan,W281845075263001,,JHUNJHUNU,CHIRAWA,MANDRELA,28.3130,75.4400,2019,7.83,240,0,43,14,62,0,0.011,90,16,12.18,11,6.69,0.094,,156,,,,2019,cgwb_2019.pdf
166Rajasthan,W281810075373001,,JHUNJHUNU,SURAJGARH,Devroad,28.3030,75.6250,2019,7.77,1000,0,201,149,124,31,0.014,170,32,21.92,165,2.29,0.811,,650,,,,2019,cgwb_2019.pdf
167Rajasthan,W281545074523001,,CHURU,CHURU,BINASAR,28.2630,74.8750,2019,8.07,6240,0,366,1361,1045,104,0,1280,136,228.71,975,0.6,1.92,,4056,,,,2019,cgwb_2019.pdf
168Rajasthan,W281425075380001,,JHUNJHUNU,CHIRAWA,Shivpura1,28.2400,75.6010,2019,7.84,1670,0,226,241,196,34,0.012,230,44,29.23,243,3.09,1.217,,1086,,,,2019,cgwb_2019.pdf
169Rajasthan,W281515072511001,,BIKANER,KHAJUWALA,AMARPURA,28.2230,72.8240,2019,7.78,10000,0,427,2304,1397,60,0,800,120,121.71,1980,10,5.34,,6500,,,,2019,cgwb_2019.pdf
170Rajasthan,W281300075405001,,JHUNJHUNU,SURAJGARH,Lakhu,28.2170,75.6840,2019,7.76,1100,0,177,177,164,30,0.008,270,36,43.81,148,2.85,2.85,,715,,,,2019,cgwb_2019.pdf
171Rajasthan,W281300074480001,,CHURU,CHURU,Satda,28.2170,74.8000,2019,8.41,2930,60,451,518,238,27,0.01,190,32,26.78,590,1,1.25,,1905,,,,2019,cgwb_2019.pdf
172Rajasthan,W281145073232801,,BIKANER,BIKANER,KHARA1,28.1960,73.3910,2019,7.8,9140,0,354,2410,1028,19.8,0,1600,400,146.37,1460,3.9,0.95,,5941,,,,2019,cgwb_2019.pdf
173Rajasthan,W281030075271501,,JHUNJHUNU,JHUNJHUNUN,Math,28.1750,75.4540,2019,7.6,1270,0,165,326,43,26,0.005,140,28,17.05,240,1.78,0.972,,826,,,,2019,cgwb_2019.pdf
174Rajasthan,W280545073521501,,BIKANER,DUNGARGARH,LAKHASAR2,28.0960,73.8710,2019,8.25,1370,0,354,177,75,115,0,170,24,26.77,250,3.1,2.05,,891,,,,2019,cgwb_2019.pdf
,W280500074003001,,,,,,,,8.37,1270,18,207,191,50,140,0,175,28,25.56,210,3.4,0.82,,826,,,,2019,cgwb_2019.pdf
176Rajasthan,W280400074440002,,CHURU,RATANGARH,TIDIYASAR,28.0660,74.7540,2019,8.13,1270,0,281,198,67,75,0,160,24,24.34,210,22.5,0.95,,826,,,,2019,cgwb_2019.pdf
177Rajasthan,W280345076150001,,ALWAR,NEEMRANA,KANHAWAS,28.0630,76.3630,2019,8.21,1380,0,669,69,102,43,0.08,100,25,9.15,318,2,2.05,,897,,,,2019,cgwb_2019.pdf
178Rajasthan,W280239073040901,,BIKANER,KOLAYAT,KODAM DESAR,28.0440,73.0690,2019,8.2,4570,0,549,936,483,21,0.7,320,48,48.68,910,4.1,3.67,,2971,,,,2019,cgwb_2019.pdf
179Rajasthan,W280230074473001,,CHURU,RATANGARH,BIRAMSAR1,28.0420,74.7920,2019,8.27,5730,0,427,1333,606,133,0,580,64,102.19,1100,0.3,0.28,,3725,,,,2019,cgwb_2019.pdf
180Rajasthan,W280300072293001,,BIKANER,KOLAYAT,MANKASAR,28.0350,72.4920,2019,8.24,5800,0,537,1460,219,278,0.76,440,84,56.02,1150,21.2,5.52,,3770,,,,2019,cgwb_2019.pdf
181Rajasthan,W280135072073001,,BIKANER,KOLAYAT,RANJITPURA,28.0260,72.1250,2019,7.7,4800,0,220,1446,154,28,0,1340,232,185.06,480,17.7,0.77,,3120,,,,2019,cgwb_2019.pdf
182Rajasthan,W280000075320001,,JHUNJHUNU,UDAIPURWATI,Sithal,28.0000,75.5330,2019,7.85,1190,0,189,255,62,25,0.007,280,44,41.39,147,3.01,0.707,,774,,,,2019,cgwb_2019.pdf
183Rajasthan,W275900076230001,,ALWAR,NEEMRANA,Neemrana,27.9990,76.3880,2019,7.87,2600,0,608,374,265,33.65,0.1,360,110,20.8,446,3,0.3,,1690,,,,2019,cgwb_2019.pdf
184Rajasthan,W275930072160001,,BIKANER,KOLAYAT,GODU,27.9920,72.2970,2019,7.75,9680,0,195,3226,125,55,0,3075,560,407.93,820,23.5,0.42,,6292,,,,2019,cgwb_2019.pdf
185Rajasthan,W275900074351501,,CHURU,RATANGARH,BHOJRASAR,27.9830,74.5880,2019,8.24,6112,0,427,1602,582,98,0,580,64,102,1250,0.6,0.72,,3973,,,,2019,cgwb_2019.pdf
,W275800072250001,,,,,,,,7.48,12700,0,110,4396,334,85,0,4000,960,390.18,1220,49,2.45,,8255,,,,2019,cgwb_2019.pdf
187Rajasthan,W275528074334001,,CHURU,RATANGARH,PERIHARA,27.9330,74.5670,2019,8.28,5320,0,403,1333,449,70,0,520,72,82.75,1000,35,1.1,,3458,,,,2019,cgwb_2019.pdf
188Rajasthan,W275600072303001,,BIKANER,KOLAYAT,BAJJU,27.9330,72.5080,2019,7.84,10100,0,183,3368,100,58,0,3050,620,365.45,900,36,0.35,,6565,,,,2019,cgwb_2019.pdf
189Rajasthan,W254300071152001,,ALWAR,MANDAWAR,JASAI,27.9300,76.4900,2019,7.64,1020,0,486,76,25,25,0.1,250,62,23.17,138,4,0.34,,663,,,,2019,cgwb_2019.pdf
190Rajasthan,W275300076170001,,ALWAR,BEHROR,BEHROR,27.8830,76.2830,2019,7.65,1180,0,413,161,60,23.5,0.08,240,56,24.38,186,4,0.55,,767,,,,2019,cgwb_2019.pdf
191Rajasthan,W280300076410001,,ALWAR,KISHANGARH BAS,BOLNI,27.8660,76.7960,2019,8.4,1110,72,254,55,195,5,0.1,160,44,12.21,209,1.79,0.911,,722,,,,2019,cgwb_2019.pdf
,W274900074170001,,,,,27.8390,74.2830,2019,8.53,1500,36,537,156,138,29,0.02,70,12,9.74,360,28.2,0.6,,975,,,,2019,cgwb_2019.pdf
193Rajasthan,W274912076440001,,ALWAR,KISHANGARH BAS,KISHANGARH BAS1,27.8200,76.7330,2019,8.5,2245,60,388,350,225,27,0.1,210,50,20.73,442,2,0.32,,1459,,,,2019,cgwb_2019.pdf
194Rajasthan,W274840070245501,,JAISALMER,SAM,Nathu ka bera,27.8140,70.4160,2019,8.15,5100,0,561,1120,453,40,0.51,400,80,48.72,980,13,0.8,,3315,,,,2019,cgwb_2019.pdf
195Rajasthan,W193744079120001,,SIKAR,PATAN,PATAN,27.8000,75.9830,2019,8.14,5360,0,425,1364,375,145,0.21,1505,380,135.4,585,8,1.1,,3484,,,,2019,cgwb_2019.pdf
196Rajasthan,W274800070220001,,JAISALMER,SAM,TANOT,27.8000,70.3670,2019,8.07,8190,0,427,1872,730,432,9.5,620,48,121.62,1600,16,0.8,,5324,,,,2019,cgwb_2019.pdf
,W274656077133601,,,,,,,,7.25,3350,0,499,733,340,13,0.11,900,250,67.17,420,9.5,4.6,,2178,,,,2019,cgwb_2019.pdf
198Rajasthan,W274600074013001,,CHURU,BIDASAR,SONIASAR,27.7740,74.0210,2019,8.2,1370,0,305,213,124,65,0,200,36,26.79,246,0.6,1,,891,,,,2019,cgwb_2019.pdf
199Rajasthan,W274454075525401,,SIKAR,NEEM KA THANA,Barala,27.7480,75.8820,2019,8.2,1415,0,400,223,109,8,0.05,490,139,34.82,125,5.4,1.2,,920,,,,2019,cgwb_2019.pdf
200Rajasthan,W274415074281001,,CHURU,SUJANGARH,GULERIYA,27.7380,74.4190,2019,8.44,1510,42,525,170,62,31,0.03,70,12,10,350,0.5,0.65,,982,,,,2019,cgwb_2019.pdf
201Rajasthan,W274400074070001,,CHURU,BIDASAR,BAMBOO,27.7330,74.1170,2019,7.6,7740,0,512,1914,725,424,0.26,740,80,131,1600,1,0.27,,5031,,,,2019,cgwb_2019.pdf
202Rajasthan,W274312071584601,,JAISALMER,JAISALMER,Bhavanipura Shallow,27.7200,71.9790,2019,8.19,740,0,268,39,87,9,0.08,50,12,4.88,145,10,1.52,,481,,,,2019,cgwb_2019.pdf
,W274130076212001,,,,,,,,8.4,2770,48,888,367,95,13.65,0.25,410,104,36.6,472,7,1.06,,1801,,,,2019,cgwb_2019.pdf
204Rajasthan,W274207076084101,,JAIPUR,KOTPUTLI,Kansli,27.6900,76.1450,2019,7.64,1260,0,262,142,208,3.64,0.004,300,44,46.25,154,4.57,1.33,,819,,,,2019,cgwb_2019.pdf
205Rajasthan,W273536070270001,,JAISALMER,SAM,RANAU,27.6580,70.4630,2019,8.15,2600,0,220,645,209,16,0.41,230,12,48.64,500,5.9,1.3,,1690,,,,2019,cgwb_2019.pdf
206Rajasthan,W273917077034801,,BHARATPUR,PAHARI,Gopalgarh,27.6550,77.0630,2019,7.58,8600,0,803,2314,970,31,0.59,1220,306,111,1720,8,2,,5590,,,,2019,cgwb_2019.pdf
207Rajasthan,W273805070144001,,JAISALMER,SAM,SADEWALA,27.6350,70.2440,2019,8,8070,0,122,2283,672,30,0.12,1200,224,155.88,1300,16,0.8,,5246,,,,2019,cgwb_2019.pdf
208Rajasthan,W260820082073001,,ALWAR,RAMGARH,RAMGARH1,27.5940,76.8140,2019,8.2,3930,0,718,714,280,130,0.08,690,170,64.64,601,2,1.6,,2555,,,,2019,cgwb_2019.pdf
209Rajasthan,W212730079502501,,BHARATPUR,DEEG,SIHORA,27.5700,77.3000,2019,7.3,1890,0,278,471,125,26,0.05,785,200,69.54,104,31,2.1,,1229,,,,2019,cgwb_2019.pdf
210Rajasthan,W273237071175001,,JAISALMER,JAISALMER,Jjw Deep,27.5440,71.2970,2019,7.98,720,0,256,71,39,22,0.21,150,24,21.91,97,9,1.2,,468,,,,2019,cgwb_2019.pdf
211Rajasthan,W273200077073001,,BHARATPUR,NAGAR,GULPURA,27.5330,77.1250,2019,7.85,15460,0,850,4820,610,160,0.31,2750,620,292.51,2520,30.5,1.15,,10049,,,,2019,cgwb_2019.pdf
212Rajasthan,W273130077043001,,BHARATPUR,NAGAR,JAISARI,27.5250,77.0750,2019,8.4,17030,72,498,4102,2650,172,0.5,2970,700,297.47,2882,6,2.6,,11070,,,,2019,cgwb_2019.pdf
213Rajasthan,W273130070094401,,JAISALMER,SAM,LONGEWALA,27.5250,70.1620,2019,7.98,3100,0,256,801,212,2,0.13,250,44,34.09,600,11,1.87,,2015,,,,2019,cgwb_2019.pdf
,W273100074310001,,,,,,,,7.98,4500,0,720,737,250,475,1.135,1010,20,233.43,570,21.5,0.7,,2925,,,,2019,cgwb_2019.pdf
215Rajasthan,W273100071500001,,JAISALMER,JAISALMER,AWAI,27.5170,71.8330,2019,8.18,1800,0,354,199,206,125,0.04,200,32,29.21,280,69,3.45,,1170,,,,2019,cgwb_2019.pdf
216Rajasthan,W272910070160502,,JAISALMER,SAM,GAMANEWALA,27.4860,70.3160,2019,8.1,5460,0,317,1375,445,70,0.37,540,80,82.76,1000,14.2,4.35,,3549,,,,2019,cgwb_2019.pdf
217Rajasthan,W271815074304501,,NAGAUR,DIDWANA,SINGHANA1,27.4750,74.5130,2019,7.79,12000,0,659,2659,1540,550,0,2200,200,413.57,1900,15.6,3.25,,7800,,,,2019,cgwb_2019.pdf
218Rajasthan,W272739076235601,,ALWAR,THANAGAZI,Bairawas,27.4610,76.3990,2019,8.1,5170,0,596,1147,865,47,0.25,1870,400,212.01,541,4,0.85,,3361,,,,2019,cgwb_2019.pdf
219Rajasthan,W272630076313001,,ALWAR,UMREN,Baran1,27.4420,76.5250,2019,7.82,520,0,82,99,85,5,0.1,210,60,15,43,5,0.4,,338,,,,2019,cgwb_2019.pdf
220Rajasthan,W272512071393201,,JAISALMER,JAISALMER,Sataya_DW,27.4200,71.6590,2019,7.85,2560,0,451,496,189,7,0.02,300,48,43.82,438,20,2.05,,1664,,,,2019,cgwb_2019.pdf
221Rajasthan,W272342077210901,,BHARATPUR,DEEG,MANDHERA,27.3950,77.3530,2019,7.6,2070,0,535,287,195,80,0.65,735,160,81.64,172,8.8,2.36,,1346,,,,2019,cgwb_2019.pdf
222Rajasthan,W272231075494301,,JAIPUR,SHAHPURA,Amarsar,27.3750,75.8290,2019,7.71,550,0,159,35,124,16,0.012,130,24,17.05,89,2.58,1.825,,358,,,,2019,cgwb_2019.pdf
223Rajasthan,W272200074310001,,NAGAUR,DIDWANA,RAGHUNATHPURA,27.3750,74.5170,2019,7.92,5840,0,805,1574,86,80,0,640,68,114.35,1100,10,2.6,,3796,,,,2019,cgwb_2019.pdf
224Rajasthan,W272100076500001,,ALWAR,LAXMANGARH,LACHMANGARH,27.3500,76.8600,2019,7.74,6780,0,400,991,1610,33,0.08,2010,506,181.75,654,4,0.62,,4407,,,,2019,cgwb_2019.pdf
,W272045074290001,,,,,,,,8.12,1400,0,537,191,7,10,0.01,430,68,63.3,130,12.5,0.6,,910,,,,2019,cgwb_2019.pdf
226Rajasthan,W244800072404501,,JAIPUR,VIRATNAGAR,Palri,27.3450,76.1140,2019,7.78,570,0,220,35,57,22,0.003,210,40,26.79,43,3.36,0.323,,371,,,,2019,cgwb_2019.pdf
227Rajasthan,W272030072191001,,JODHPUR,BAP,BARI DHANI,27.3420,72.3060,2019,8.1,1050,0,510,138,350,60,0.27,470,139,29.95,260,1,3.3,,683,,,,2019,cgwb_2019.pdf
228Rajasthan,W271900070021501,,JAISALMER,SAM,GOTARU,27.3170,70.0380,2019,8.24,2370,0,317,574,96,15,0.2,180,32,24.35,460,6,1.18,,1541,,,,2019,cgwb_2019.pdf
,W271842076242801,,,,,,,,7.8,1510,0,573,204,115,6,0.1,320,84,26.85,260,2,0.32,,982,,,,2019,cgwb_2019.pdf
230Rajasthan,W271800073370001,,NAGAUR,NAGAUR,BARANI,27.3000,73.6170,2019,7.6,18230,0,329,4006,3770,165,0,2650,540,316.73,3350,53,6.7,,11850,,,,2019,cgwb_2019.pdf
231Rajasthan,W271739076443001,,ALWAR,RENI,LALKA,27.2940,76.7420,2019,7.4,1325,0,217,373,40,20,0.07,490,130,40.27,125,4,0.3,,861,,,,2019,cgwb_2019.pdf
232Rajasthan,W235845080185301,,ALWAR,RAJGARH,Dharampura,27.2710,76.5540,2019,7.8,840,0,437,76,40,5,0.08,260,70,20.75,118,4,0.55,,546,,,,2019,cgwb_2019.pdf
233Rajasthan,W271415076240001,,ALWAR,RAJGARH,TEHLA,27.2380,76.4000,2019,8.13,620,0,254,33,105,5,0.07,290,90,15.91,37,3,0.23,,403,,,,2019,cgwb_2019.pdf
234Rajasthan,W271330076153001,,ALWAR,THANAGAZI,GHATA MORDI,27.2250,76.2580,2019,7.92,1040,0,339,161,15,30,0.06,330,84,29.28,29,122,0.11,,676,,,,2019,cgwb_2019.pdf
235Rajasthan,W271300077300001,,BHARATPUR,SEWAR,Bharatpur1,27.2170,77.5000,2019,7.9,700,0,291,81,80,5.6,0.07,200,42,23.15,110,6.7,1.3,,455,,,,2019,cgwb_2019.pdf
236Rajasthan,W271230076473001,,ALWAR,RENI,GADI SWAIRAM,27.2080,76.7920,2019,8.13,295,0,132,26,35,13.2,0.07,80,21,6.71,52,3,0.11,,192,,,,2019,cgwb_2019.pdf
237Rajasthan,W271035070333001,,JAISALMER,SAM,HABOOR,27.1760,70.5580,2019,8.12,3230,0,256,702,395,4,0.13,470,96,56.04,520,15,0.88,,2100,,,,2019,cgwb_2019.pdf
238Rajasthan,W270953073081601,,NAGAUR,KHEENVSAR,Karnoo_Pz,27.1760,73.1380,2019,8,3010,0,427,737,301,17.7,0,420,32,82.7,595,5.3,1,,1957,,,,2019,cgwb_2019.pdf
239Rajasthan,W271000076350001,,DAUSA,BANDIKUI,Baswa1,27.1590,76.5830,2019,7.64,2030,0,380,414,195,35,0.05,455,124,35,309,5,0.75,,1320,,,,2019,cgwb_2019.pdf
,W270851076065501,,,,,,,,8.39,500,36,180,24,50,43,0.42,230,52,24.38,45,5,0.25,,325,,,,2019,cgwb_2019.pdf
241Rajasthan,W271153074494001,,NAGAUR,KUCHAMAN CITY,Kuchaman_Pz,27.1450,74.8660,2019,7.82,3240,0,634,596,105,300,0,440,24,92.42,585,4.4,0.8,,2106,,,,2019,cgwb_2019.pdf
242Rajasthan,W270800073220001,,NAGAUR,KHEENVSAR,DEU,27.1330,73.2940,2019,8.2,3920,0,549,986,432,25,0.01,570,60,102.19,800,5.17,0.98,,2548,,,,2019,cgwb_2019.pdf
243Rajasthan,W270850070253001,,JAISALMER,SAM,KHUYIALA,27.1270,70.5080,2019,8.03,1530,0,439,170,82,100,0.12,300,72,29.26,180,64,1.9,,995,,,,2019,cgwb_2019.pdf
244Rajasthan,W270600070550002,,JAISALMER,JAISALMER,CHODHARIYA,27.1000,70.9260,2019,7.78,6610,0,268,1815,563,1.8,0.3,1240,224,165.6,970,23,2.78,,4297,,,,2019,cgwb_2019.pdf
245Rajasthan,W270550076471201,,DAUSA,BANDIKUI,Sodan Ka Bas,27.0970,76.7870,2019,7.89,1400,0,510,145,95,95,0.42,338,80,33.65,170,75,0.62,,910,,,,2019,cgwb_2019.pdf
246Rajasthan,W270500071330001,,JAISALMER,SANKRA,SRIBHADRIA,27.0830,71.5500,2019,7.65,5820,0,183,1647,389,38,0.18,580,144,53.66,1050,38,0.9,,3783,,,,2019,cgwb_2019.pdf
247Rajasthan,W270422070332501,,JAISALMER,SAM,KUCHERI,27.0730,70.5570,2019,8.17,1870,0,256,354,215,3,0.4,160,48,9.78,352,10,0.75,,1216,,,,2019,cgwb_2019.pdf
248Rajasthan,W270314075243301,,JAIPUR,SAMBHAR,Kheerwa,27.0540,75.4090,2019,8.41,1980,12,378,305,211,25,0.098,130,24,17.05,401,2.52,0.671,,1287,,,,2019,cgwb_2019.pdf
249Rajasthan,W270430076570001,,DAUSA,MAHWA,MAHUWA,27.0490,76.9270,2019,7.4,4950,0,350,820,540,655,0.67,735,180,69.51,828,6.1,1.45,,3218,,,,2019,cgwb_2019.pdf
250Rajasthan,W270200077330001,,BHARATPUR,RUPBAS,KHANUA,27.0330,77.5500,2019,8.2,5830,0,339,1428,380,515,0.26,1575,360,164.55,668,66,0.6,,3790,,,,2019,cgwb_2019.pdf
,W270111076004301,,,,,,,,7.57,920,0,437,88,45,125,0.61,420,100,41.45,100,5,1.45,,598,,,,2019,cgwb_2019.pdf
252Rajasthan,W270050074323801,,NAGAUR,MAKRANA,MODI CHARANAN,27.0140,74.5440,2019,8.27,10000,0,964,2368,1639,40,0,1520,32,350.15,2000,5.1,0.7,,6500,,,,2019,cgwb_2019.pdf
253Rajasthan,W265945077293002,,BHARATPUR,RUPBAS,DAHINAGAON,26.9960,77.4920,2019,7.72,1170,0,315,166,40,168,0.05,400,104,34.16,111,26,0.65,,761,,,,2019,cgwb_2019.pdf
254Rajasthan,W243814086410701,,JAISALMER,JAISALMER,CHANDAN,26.9920,71.3000,2019,7.58,2930,0,390,602,279,2,0.19,200,40,24.36,575,15,2.05,,1905,,,,2019,cgwb_2019.pdf
255Rajasthan,W265900076243001,,DAUSA,DAUSA,Kalipahari,26.9830,76.3800,2019,8.4,700,36,291,52,35,26,0.25,105,32,6.12,154,4.2,0.6,,455,,,,2019,cgwb_2019.pdf
256Rajasthan,W265900075520001,,JAIPUR,AMBER,AMBER,26.9830,75.8670,2019,7.42,1000,0,177,135,152,12,0.009,300,56,38.97,92,4.16,0.175,,650,,,,2019,cgwb_2019.pdf
257Rajasthan,W265830077381501,,BHARATPUR,RUPBAS,KHAN SURJAPUR,26.9750,77.6380,2019,8.2,680,0,266,88,92,6.6,0.05,210,76,4.96,110,6.6,3.65,,442,,,,2019,cgwb_2019.pdf
258Rajasthan,W265830076173001,,DAUSA,DAUSA,BAPI,26.9750,76.2920,2019,7.6,2800,0,498,712,55,8,0.14,785,204,67.11,315,8.8,1.45,,1820,,,,2019,cgwb_2019.pdf
259Rajasthan,W265706071560001,,JAISALMER,SANKRA,Gomath,26.9690,71.9330,2019,8.01,3315,0,525,645,224,120,0.17,170,28,24.35,690,6,1.9,,2155,,,,2019,cgwb_2019.pdf
