sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
130,,Assam,Baksa,,Hadukata,26.6086,91.1004,2023,6.55,156,0,98,17,1,1,-,60,16 5,,,13 28,0.04,,,0.04,1.10,3.89,2023,cgwb_2023.pdf
131,,Assam,Baksa,,Kumarikata,26.7316,91.5561,2023,7.48,646,0,287,17,17,8,-,235,66 17,,,12 14,0.10,,,0.98,0.67,0.10,2023,cgwb_2023.pdf
132,,Assam,Baksa,,Lokpala,26.6203,91.3984,2023,6.80,121,0,67,20,8,4,-,40,14 1,,,20 9,0.04,,,0.17,0.99,3.96,2023,cgwb_2023.pdf
133,,Assam,Baksa,,Naukata,26.6470,91.7233,2023,7.25,401,0,269,13,19,2,-,230,46 28,,,16 27,0.04,,,1.52,1.13,0.59,2023,cgwb_2023.pdf
134,,Assam,Baksa,,Simla,26.6498,91.0442,2023,7.76,532,0,305,43,28,18,-,205,44 23,,,28 76,0.14,,,0.02,0.98,0.03,2023,cgwb_2023.pdf
135,,Assam,Baksa,,Sonapur (Doomni),26.7137,91.3065,2023,6.80,414,0,122,43,32,34,-,135,34 12,,,22 20,0.03,,,0.04,0.19,0.91,2023,cgwb_2023.pdf
136,,Assam,Baksa,,Tamulpur,26.6289,91.5709,2023,7.19,152,0,110,13,2,1,-,90,28 5,,,10 18,0.05,,,0.02,0.43,3.00,2023,cgwb_2023.pdf
137,,Assam,Bongaigaon,,Baitamari,26.3472,90.5175,2023,7.19,148,0,79,17,10,5,-,65,18 5,,,8 5,0.06,,,0.04,0.51,0.02,2023,cgwb_2023.pdf
138,,Assam,Bongaigaon,,Manikpur,26.4686,90.8017,2023,6.79,381,0,140,40,38,3,-,115,40 4,,,35 15,0.05,,,2.00,1.01,1.59,2023,cgwb_2023.pdf
139,,Assam,Bongaigaon,,Medhipara Deo,26.3483,90.6310,2023,6.83,119,0,79,7,1,2,-,60,4 12,,,4 20,0.04,,,0.01,3.01,3.07,2023,cgwb_2023.pdf
140,,Assam,Cachar,,Silcoorie,24.7261,92.7861,2023,7.52,304,0,31,56,26,13,-,50,6 8,,,33 26,0.01,,,0.14,1.97,1.99,2023,cgwb_2023.pdf
141,,Assam,Cachar,,Digharkhal,24.9992,92.5128,2023,6.37,178,0,37,23,24,17,-,55,14 5,,,21 3,0.07,,,0.87,1.02,3.02,2023,cgwb_2023.pdf
142,,Assam,Cachar,,Poilapul,24.8319,93.1247,2023,6.24,192,0,61,40,9,7,-,50,16 2,,,21 7,0.10,,,0.08,1.41,0.77,2023,cgwb_2023.pdf
143,,Assam,Cachar,,Tarapur,24.8297,92.9794,2023,6.63,210,0,18,36,12,42,-,80,18 8,,,5 12,0.00,,,0.99,0.05,0.05,2023,cgwb_2023.pdf
144,,Assam,Cachar,,Kalain,24.9681,92.4086,2023,7.08,270,0,122,23,0,21,-,140,48 5,,,14 9,0.31,,,0.02,0.23,0.50,2023,cgwb_2023.pdf
145,,Assam,Cachar,,Hilara,24.9275,92.5906,2023,6.46,334,0,85,76,5,5,-,90,22 8,,,45 2,0.08,,,0.03,0.98,1.77,2023,cgwb_2023.pdf
146,,Assam,Cachar,,Katigora,24.8869,92.5889,2023,7.83,330,0,201,27,23,5,-,165,52 8,,,19 13,0.55,,,0.07,0.45,0.39,2023,cgwb_2023.pdf
147,,Assam,Cachar,,Badribasti,24.8128,92.8772,2023,7.07,124,0,18,33,11,8,-,30,6 4,,,13 5,0.05,,,1.20,0.48,0.78,2023,cgwb_2023.pdf
148,,Assam,Cachar,,Borjalinga,24.6650,92.7186,2023,7.30,83,0,43,7,2,4,-,30,10 1,,,3 8,0.15,,,0.00,0.48,0.88,2023,cgwb_2023.pdf
149,,Assam,Cachar,,Fulertol,24.7903,93.0053,2023,6.53,235,0,73,17,26,12,-,75,20 6,,,29 5,0.17,,,0.03,0.73,0.56,2023,cgwb_2023.pdf
150,,Assam,Cachar,,Nagdirgram,24.6703,92.8797,2023,6.94,451,0,165,70,35,10,-,205,54 17,,,31 4,0.36,,,0.07,0.97,0.91,2023,cgwb_2023.pdf
151,,Assam,Cachar,,Razabazar,24.8722,93.0647,2023,6.91,191,0,85,40,15,9,-,60,16 5,,,28 8,0.30,,,0.02,0.94,0.22,2023,cgwb_2023.pdf
152,,Assam,Cachar,,Masimpur,24.9403,92.7269,2023,6.60,300,0,79,66,21,5,-,65,14 7,,,42 1,0.10,,,0.01,0.74,0.65,2023,cgwb_2023.pdf
153,,Assam,Cachar,,Moinarbond,24.8533,92.8358,2023,6.84,337,0,85,46,23,2,-,135,44 6,,,23 4,0.19,,,0.07,2.04,10.51,2023,cgwb_2023.pdf
154,,Assam,Darrang,,Konakat,26.5330,92.1910,2023,6.82,587,0,55,99,31,42,-,200,44 22,,,41 5,0.05,,,0.60,0.86,0.24,2023,cgwb_2023.pdf
155,,Assam,Darrang,,Mangaldoi,26.4314,92.0170,2023,7.46,858,0,446,83,25,14,-,310,54 42,,,76 38,0.12,,,0.08,0.52,2.09,2023,cgwb_2023.pdf
156,,Assam,Dhubri,,Dhubri Town,26.0200,89.9911,2023,8.05,612,0,360,63,20,5,-,270,82 16,,,46 10,0.21,,,1.09,0.03,2.04,2023,cgwb_2023.pdf
157,,Assam,Dhubri,,Shapamari Beat,26.2383,90.3750,2023,7.90,33,0,37,13,6,1,-,50,10 6,,,4 3,0.03,,,0.04,0.02,0.16,2023,cgwb_2023.pdf
158,,Assam,Dibrugarh,,Barbaruah,27.3987,94.8787,2023,7.13,105,0,67,10,12,1,-,65,24 1,,,4 3,0.15,,,0.00,0.17,0.90,2023,cgwb_2023.pdf
159,,Assam,Dibrugarh,,Jaipur Naharani,27.2550,95.2381,2023,7.40,101,0,61,7,12,0,-,55,8 8,,,4 3,0.16,,,0.42,0.08,0.71,2023,cgwb_2023.pdf
160,,Assam,Dibrugarh,,Azarguri Gaon,27.2617,94.8903,2023,7.58,110,0,55,7,17,0,-,65,8 11,,,4 3,0.17,,,0.39,0.09,0.06,2023,cgwb_2023.pdf
161,,Assam,Dibrugarh,,Dikom,27.4600,95.0692,2023,7.62,102,0,55,10,11,1,-,65,12 8,,,4 3,0.17,,,0.09,0.07,0.01,2023,cgwb_2023.pdf
162,,Assam,Dibrugarh,,Chabua,27.4931,95.1895,2023,7.57,100,0,55,10,13,0,-,65,12 8,,,4 3,0.18,,,0.28,0.03,0.01,2023,cgwb_2023.pdf
163,,Assam,East Karbi Anglong,,Bokajan L,26.0236,93.7700,2023,6.80,433,0,110,76,51,0,-,165,58 5,,,46 4,0.07,,,0.23,0.18,0.08,2023,cgwb_2023.pdf
164,,Assam,East Karbi Anglong,,Bokoliaghat,26.0508,93.2025,2023,6.60,184,0,37,53,0,5,-,40,10 4,,,25 5,0.19,,,0.09,0.14,0.32,2023,cgwb_2023.pdf
165,,Assam,East Karbi Anglong,,Dillai,25.9658,93.8225,2023,6.56,280,0,153,30,9,4,-,120,26 13,,,26 1,0.19,,,0.02,0.12,0.23,2023,cgwb_2023.pdf
166,,Assam,East Karbi Anglong,,Diphu 1,25.8461,93.4450,2023,6.43,553,0,55,46,27,9,-,40,10 4,,,43 12,0.19,,,0.03,0.16,0.70,2023,cgwb_2023.pdf
167,,Assam,East Karbi Anglong,,Dokmoka,26.2083,93.0656,2023,7.46,212,0,128,17,9,1,-,105,40 1,,,10 3,1.30,,,0.13,0.11,0.21,2023,cgwb_2023.pdf
168,,Assam,East Karbi Anglong,,Donka Bey Pz,26.0261,93.8044,2023,7.06,127,0,153,40,7,1,-,110,24 12,,,18 6,0.19,,,0.00,0.56,0.19,2023,cgwb_2023.pdf
169,,Assam,East Karbi Anglong,,Lahorijan,25.9069,93.6614,2023,6.50,103,0,43,23,12,2,-,55,10 7,,,8 4,0.02,,,0.07,4.02,0.49,2023,cgwb_2023.pdf
170,,Assam,East Karbi Anglong,,Lakhijan,26.0506,93.7482,2023,6.53,120,0,85,7,0,1,-,65,18 5,,,7 2,0.19,,,0.06,0.03,0.62,2023,cgwb_2023.pdf
171,,Assam,East Karbi Anglong,,Manja,25.9700,93.4408,2023,6.93,210,0,55,46,11,3,-,40,10 4,,,30 7,0.19,,,0.00,0.10,0.00,2023,cgwb_2023.pdf
172,,Assam,East Karbi Anglong,,Mohendijua,25.9944,93.4110,2023,6.76,207,0,24,30,1,13,-,40,12 2,,,14 3,0.19,,,0.00,0.10,0.02,2023,cgwb_2023.pdf
173,,Assam,East Karbi Anglong,,Phuloni,26.1708,93.1367,2023,7.16,739,0,464,40,13,16,-,320,90 23,,,64 10,0.19,,,0.01,0.79,1.04,2023,cgwb_2023.pdf
174,,Assam,East Karbi Anglong,,Saphapani,26.1964,93.7953,2023,6.74,372,0,49,27,2,3,-,50,12 5,,,10 3,0.19,,,0.26,0.66,0.53,2023,cgwb_2023.pdf
175,,Assam,East Karbi Anglong,,Silanijan,26.3217,93.8722,2023,6.90,110,0,43,36,11,5,-,40,10 4,,,23 9,0.19,,,0.06,1.63,0.36,2023,cgwb_2023.pdf
176,,Assam,East Karbi Anglong,,Srirampur Forest,26.2181,93.0201,2023,7.54,388,0,293,13,3,1,-,150,48 7,,,44 3,0.06,,,0.16,1.03,0.05,2023,cgwb_2023.pdf
177,,Assam,East Karbi Anglong,,Swarghati,26.2042,93.1047,2023,7.73,404,0,250,20,13,3,-,170,42 16,,,34 4,0.19,,,0.01,0.10,2.90,2023,cgwb_2023.pdf
178,,Assam,Goalpara,,Agia,26.0827,90.5641,2023,6.89,41,0,24,10,6,0,-,25,4 4,,,5 1,0.03,,,0.01,0.20,0.05,2023,cgwb_2023.pdf
179,,Assam,Goalpara,,Baida,26.0258,90.4164,2023,6.83,37,0,31,7,5,1,-,20,4 2,,,5 1,0.02,,,0.00,0.60,0.67,2023,cgwb_2023.pdf
180,,Assam,Goalpara,,Dudhnoi,25.9825,90.7817,2023,6.50,373,0,67,63,33,1,-,110,30 8,,,29 14,0.04,,,0.01,1.61,0.58,2023,cgwb_2023.pdf
181,,Assam,Goalpara,,Salpara,26.0128,90.7008,2023,6.99,64,0,647,17,5,0,-,475,6 112,,,4 1,0.02,,,0.04,0.89,0.17,2023,cgwb_2023.pdf
182,,Assam,Goalpara,,Sarapara,25.9714,90.9525,2023,7.20,266,0,201,10,5,5,-,105,22 12,,,25 2,0.48,,,0.08,5.55,9.78,2023,cgwb_2023.pdf
183,,Assam,Golaghat,,2 No. Balijan,26.4811,93.8365,2023,6.90,204,0,122,10,12,5,-,125,34 10,,,4 3,0.19,,,0.01,0.98,0.49,2023,cgwb_2023.pdf
184,,Assam,Golaghat,,Bokaghat,26.6372,93.6278,2023,6.63,165,0,134,20,14,4,-,110,28 10,,,8 7,0.04,,,0.00,0.16,0.18,2023,cgwb_2023.pdf
185,,Assam,Golaghat,,Dakkhin Hengra,26.5978,94.0614,2023,7.31,262,0,177,36,5,1,-,140,40 10,,,16 2,0.19,,,0.02,0.99,0.56,2023,cgwb_2023.pdf
186,,Assam,Golaghat,,Garampani,26.3925,93.8806,2023,6.73,298,0,43,33,31,38,-,90,20 10,,,21 15,0.19,,,0.01,0.19,0.26,2023,cgwb_2023.pdf
187,,Assam,Golaghat,,Haldibari Burhi Aai,26.5872,93.3258,2023,6.99,106,0,55,17,10,6,-,40,10 4,,,12 4,0.02,,,2.69,1.92,0.59,2023,cgwb_2023.pdf
188,,Assam,Golaghat,,Upper Merapani,26.5200,94.1364,2023,6.50,226,0,128,7,5,1,-,100,26 8,,,17 2,0.19,,,0.01,0.01,1.30,2023,cgwb_2023.pdf
189,,Assam,Hailakandi,,Katlicherra New,24.4619,92.6411,2023,7.37,375,0,171,30,37,5,-,170,56 7,,,28 6,0.41,,,0.10,0.75,0.08,2023,cgwb_2023.pdf
190,,Assam,Hailakandi,,Burakhai,24.6292,92.6914,2023,7.01,198,0,147,10,3,4,-,120,30 11,,,6 2,0.30,,,0.10,5.99,1.81,2023,cgwb_2023.pdf
191,,Assam,Hailakandi,,Lala,24.5978,92.5619,2023,6.46,141,0,140,7,3,10,-,50,8 7,,,34 3,0.15,,,0.01,0.39,0.08,2023,cgwb_2023.pdf
192,,Assam,Hojai,,Lanka,25.9214,92.9508,2023,6.95,786,0,415,116,6,0,-,325,98 19,,,62 1,0.17,,,2.01,0.36,1.00,2023,cgwb_2023.pdf
193,,Assam,Hojai,,Zebra Khua,26.1386,92.8086,2023,7.55,225,0,147,20,5,7,-,75,22 5,,,27 4,0.17,,,0.00,0.46,0.43,2023,cgwb_2023.pdf
194,,Assam,Jorhat,,Kokilamukh,26.8194,94.1678,2023,6.74,259,0,201,23,11,4,-,170,46 13,,,13 4,0.05,,,0.19,1.19,0.71,2023,cgwb_2023.pdf
195,,Assam,Jorhat,,Kunwari Pukhuri,26.6983,94.2072,2023,7.03,533,0,220,40,65,14,-,205,40 25,,,24 67,0.31,,,0.27,1.11,0.07,2023,cgwb_2023.pdf
196,,Assam,Kamrup,,Boko,25.9833,91.2450,2023,7.10,145,0,98,10,5,2,-,70,22 4,,,6 3,0.14,,,0.01,0.09,0.09,2023,cgwb_2023.pdf
197,,Assam,Kamrup,,Chhaygaon,26.0411,91.3597,2023,7.32,330,0,214,13,13,4,-,180,62 6,,,9 3,0.12,,,1.04,0.46,0.03,2023,cgwb_2023.pdf
198,,Assam,Kamrup,,Rani Ii,26.0651,91.6061,2023,6.52,110,0,18,20,9,0,-,35,10 2,,,6 9,0.04,,,0.03,1.08,0.08,2023,cgwb_2023.pdf
199,,Assam,Kamrup,,Abhaypur,26.2542,91.5539,2023,7.27,489,0,501,126,23,13,-,450,80 61,,,81 20,0.19,,,1.94,2.06,0.27,2023,cgwb_2023.pdf
200,,Assam,Kamrup,,Dhobartari,26.2479,91.6904,2023,7.26,260,0,67,46,51,11,-,145,48 6,,,32 8,0.41,,,0.01,0.47,0.96,2023,cgwb_2023.pdf
201,,Assam,Kamrup,,Kachkatc,26.1175,91.9643,2023,7.34,345,0,110,73,51,3,-,105,26 10,,,36 21,0.04,,,0.18,1.20,2.90,2023,cgwb_2023.pdf
202,,Assam,Kamrup,,Khetri Ii,26.1135,92.0822,2023,7.34,306,0,79,17,33,1,-,90,14 13,,,7 4,0.04,,,0.08,0.60,0.29,2023,cgwb_2023.pdf
203,,Assam,Kamrup,,Rangia,26.4375,91.6239,2023,8.32,654,9,501,80,36,3,-,370,90 35,,,52 77,0.11,,,0.82,0.73,1.88,2023,cgwb_2023.pdf
204,,Assam,Kamrup,,Sualkuchi,26.1672,91.5708,2023,7.24,518,0,586,109,28,33,-,460,92 56,,,76 52,0.19,,,26.99,0.67,7.81,2023,cgwb_2023.pdf
205,,Assam,Kamrup,,Topatoli N/Bamfo,26.1033,92.1383,2023,6.83,248,0,159,13,18,2,-,145,34 15,,,5 2,0.09,,,0.03,0.10,0.07,2023,cgwb_2023.pdf
206,,Assam,Karimganj,,Badarpur,24.8711,92.5972,2023,7.24,156,0,18,13,35,12,-,50,12 5,,,13 7,0.06,,,0.05,0.94,0.66,2023,cgwb_2023.pdf
207,,Assam,Karimganj,,Sarkaribari,24.5650,92.4122,2023,6.71,180,0,73,20,11,18,-,85,24 6,,,8 5,0.14,,,0.13,2.67,0.86,2023,cgwb_2023.pdf
208,,Assam,Karimganj,,Hatikira,24.4611,92.3181,2023,7.40,173,0,79,13,31,2,-,75,20 6,,,10 4,0.33,,,0.10,0.57,0.13,2023,cgwb_2023.pdf
209,,Assam,Karimganj,,Kalinagar,24.5842,92.4836,2023,7.61,305,0,183,17,16,10,-,125,36 8,,,31 5,1.00,,,0.08,2.02,0.05,2023,cgwb_2023.pdf
210,,Assam,Karimganj,,Kayasthagram,24.7206,92.4461,2023,6.58,218,0,159,10,19,4,-,60,12 7,,,36 3,0.20,,,1.01,0.39,0.54,2023,cgwb_2023.pdf
211,,Assam,Karimganj,,Karimganj,24.8647,92.3639,2023,7.48,260,0,159,20,25,9,-,140,46 6,,,10 7,0.42,,,0.08,1.07,0.23,2023,cgwb_2023.pdf
212,,Assam,Karimganj,,Dhaulia,24.6239,92.3622,2023,7.07,216,0,128,20,7,3,-,100,26 8,,,13 3,0.47,,,0.13,0.79,0.01,2023,cgwb_2023.pdf
213,,Assam,Karimganj,,Patharkandi,24.5944,92.3206,2023,6.60,186,0,122,17,1,17,-,80,40 5,,,21 3,0.47,,,0.52,16.98,0.09,2023,cgwb_2023.pdf
214,,Assam,Karimganj,,Dengarbond,24.9183,92.5481,2023,6.74,224,0,92,27,26,11,-,90,26 6,,,17 5,0.15,,,0.02,0.78,0.66,2023,cgwb_2023.pdf
215,,Assam,Karimganj,,Mahakul,25.4003,92.8419,2023,7.03,169,0,104,17,0,1,-,55,6 10,,,16 4,0.31,,,0.06,0.47,0.88,2023,cgwb_2023.pdf
216,,Assam,Karimganj,,Rangamati,24.4817,92.4956,2023,6.74,132,0,24,20,6,10,-,35,4 6,,,15 3,0.03,,,0.07,0.86,1.94,2023,cgwb_2023.pdf
217,,Assam,Morigaon,,Baghara,26.2267,92.2758,2023,7.29,3590,0,269,928,36,5,-,230,56 22,,,474 28,0.11,,,0.32,0.70,1.98,2023,cgwb_2023.pdf
218,,Assam,Morigaon,,Jagiroad,26.1200,92.1947,2023,6.45,485,0,189,50,71,7,-,140,40 10,,,46 17,0.10,,,0.01,0.25,9.53,2023,cgwb_2023.pdf
219,,Assam,Morigaon,,Silsang Namghar,26.1217,92.3508,2023,7.23,157,0,92,23,25,1,-,100,36 2,,,5 10,0.05,,,0.67,0.25,0.06,2023,cgwb_2023.pdf
220,,Assam,Nagaon,,Bamuni,26.3000,92.8011,2023,7.19,303,0,128,30,17,2,-,115,30 10,,,24 6,0.11,,,0.29,0.28,0.34,2023,cgwb_2023.pdf
221,,Assam,Nagaon,,Bichamari,26.4014,92.4600,2023,6.89,522,0,214,50,26,35,-,220,46 25,,,33 4,0.14,,,0.49,0.07,0.45,2023,cgwb_2023.pdf
222,,Assam,Nagaon,,Doboka,26.1319,92.8881,2023,6.94,29,0,85,10,0,1,-,45,10 5,,,18 1,0.19,,,0.10,0.80,0.00,2023,cgwb_2023.pdf
223,,Assam,Nagaon,,Haldiati Sub Bt,26.1725,92.9433,2023,6.82,272,0,61,56,7,1,-,75,14 10,,,34 7,0.06,,,0.00,0.13,0.00,2023,cgwb_2023.pdf
224,,Assam,Nagaon,,Kathiatoli,26.1883,92.7360,2023,7.07,657,0,256,66,48,3,-,250,56 27,,,61 25,0.10,,,0.67,0.53,0.77,2023,cgwb_2023.pdf
225,,Assam,Nagaon,,Naderigaon/ Basin Dicate,26.1592,92.6569,2023,7.16,1302,0,781,119,32,11,-,370,82 40,,,180 166,0.17,,,0.84,6.98,3.01,2023,cgwb_2023.pdf
226,,Assam,Nagaon,,Phulaguri,26.5753,93.0853,2023,7.47,356,0,256,17,9,1,-,180,54 11,,,28 7,0.13,,,0.09,0.57,0.07,2023,cgwb_2023.pdf
227,,Assam,Nalbari,,Athiabari,26.5985,91.2767,2023,7.78,129,0,67,23,0,6,-,75,10 12,,,8 4,0.05,,,0.32,0.76,1.00,2023,cgwb_2023.pdf
228,,Assam,Nalbari,,Daulasal,26.2695,91.2293,2023,7.86,412,0,244,30,21,4,-,210,68 10,,,12 17,0.12,,,0.90,0.10,2.54,2023,cgwb_2023.pdf
229,,Assam,Nalbari,,Tihu,26.4751,91.2692,2023,8.14,550,0,366,43,15,8,-,265,82 15,,,44 11,0.21,,,0.00,0.80,0.98,2023,cgwb_2023.pdf
230,,Assam,Sonitpur,,Barchola,26.6053,92.3803,2023,7.62,128,0,49,23,12,17,-,55,10 7,,,10 6,0.07,,,0.36,0.68,1.61,2023,cgwb_2023.pdf
231,,Assam,Sonitpur,,Chaduar,26.8546,92.7802,2023,7.91,268,0,116,43,17,5,-,115,30 10,,,23 0,0.08,,,0.48,1.04,0.10,2023,cgwb_2023.pdf
232,,Assam,Sonitpur,,Dekhiajuli,26.7031,92.4708,2023,8.10,194,0,104,36,17,4,-,80,30 1,,,19 8,0.13,,,0.02,1.71,0.53,2023,cgwb_2023.pdf
233,,Assam,Sonitpur,,Garumari,26.5713,92.7716,2023,7.01,173,0,92,17,16,1,-,85,24 6,,,8 7,0.08,,,0.01,0.13,0.05,2023,cgwb_2023.pdf
234,,Assam,Sonitpur,,Tupia,26.7990,92.9111,2023,7.62,247,0,147,20,19,10,-,130,44 5,,,4 11,0.11,,,0.76,1.20,2.07,2023,cgwb_2023.pdf
235,,Assam,Tezpur,,Tezpur,26.6054,92.3802,2023,7.51,452,0,214,50,15,2,-,205,54 17,,,32 10,0.07,,,0.09,0.20,1.96,2023,cgwb_2023.pdf
236,,Assam,Tinsukia,,Panitola,27.4954,95.2545,2023,7.42,207,0,134,17,5,5,-,105,36 4,,,10 5,0.10,,,0.01,0.06,0.07,2023,cgwb_2023.pdf
237,,Assam,Tinsukia,,Tinsukia,27.4849,95.3519,2023,6.55,122,0,79,13,16,0,-,95,20 11,,,4 6,0.18,,,0.04,0.05,0.05,2023,cgwb_2023.pdf
238,,Assam,Tinsukia,,Kumsang Selenguri,27.6197,95.6331,2023,7.21,103,0,55,10,12,1,-,60,10 8,,,4 3,0.15,,,0.09,0.08,0.61,2023,cgwb_2023.pdf
239,,Assam,Tinsukia,,Borgolai,27.2775,95.7130,2023,7.61,101,0,61,7,13,0,-,65,12 8,,,4 2,0.17,,,0.01,3.07,0.97,2023,cgwb_2023.pdf
240,,Assam,Tinsukia,,Digboi,27.3803,95.6154,2023,7.30,103,0,55,7,13,1,-,60,10 8,,,4 3,0.16,,,0.10,0.08,0.09,2023,cgwb_2023.pdf
241,,Assam,Tinsukia,,Jagun,27.3830,95.9036,2023,7.44,102,0,61,7,13,1,-,70,10 11,,,4 3,0.17,,,0.07,0.04,0.61,2023,cgwb_2023.pdf
242,,Assam,Tinsukia,,Lekhapani,27.3197,95.8181,2023,7.61,200,0,128,13,5,6,-,120,42 4,,,10 3,0.05,,,0.06,0.15,0.08,2023,cgwb_2023.pdf
243,,Assam,Tinsukia,,Tirap Gate,27.3331,95.8483,2023,6.84,109,0,67,10,12,0,-,65,16 6,,,4 3,0.20,,,0.04,0.98,0.46,2023,cgwb_2023.pdf
244,,Assam,Udalguri,,Hatitopagaon,26.8517,92.3095,2023,7.79,150,0,79,20,11,12,-,65,16 6,,,19 5,0.12,,,0.08,0.59,0.59,2023,cgwb_2023.pdf
245,,Assam,Udalguri,,Kachabil,26.7517,91.9128,2023,7.83,95,0,43,13,18,2,-,65,24 1,,,4 3,0.05,,,0.03,1.79,0.61,2023,cgwb_2023.pdf
246,,Assam,Udalguri,,Rowta Chariali,26.7117,92.2056,2023,8.37,630,21,256,63,42,11,-,220,72 10,,,56 23,0.24,,,1.66,0.89,0.25,2023,cgwb_2023.pdf
247,,Assam,Udalguri,,Token Katta,26.6349,91.9145,2023,8.23,215,0,110,20,34,9,-,135,48 4,,,3 6,0.11,,,0.05,5.39,0.20,2023,cgwb_2023.pdf
248,,Assam,West Karbi Anglong,,Boithalangsu,25.9728,92.5978,2023,6.59,175,0,73,17,8,0,-,60,10 8,,,11 1,0.06,,,0.01,0.32,0.31,2023,cgwb_2023.pdf
249,,Assam,West Karbi Anglong,,Donkamokam,25.9328,92.7100,2023,6.45,132,0,55,23,2,0,-,25,8 1,,,18 2,0.04,,,0.15,0.61,1.31,2023,cgwb_2023.pdf
250,,Assam,West Karbi Anglong,,Kalonga,25.8617,92.7678,2023,6.54,90,0,37,23,3,3,-,35,6 5,,,15 6,0.01,,,0.16,0.09,0.30,2023,cgwb_2023.pdf
251,,Assam,West Karbi Anglong,,Kheronighat,25.8475,92.8842,2023,7.36,339,0,85,53,27,24,-,90,28 5,,,32 11,0.03,,,0.19,1.14,0.34,2023,cgwb_2023.pdf
252,,Assam,Biswanath,,Borgang New (Koherbari),26.8346,93.2946,2023,7.77,465,0,232,30,34,2,-,225,56 21,,,13 40,0.05,,,0.01,0.78,0.67,2023,cgwb_2023.pdf
253,,Assam,Biswanath,,Behali,26.8323,93.3578,2023,7.75,457,0,189,36,18,3,-,220,62 16,,,13 0,0.04,,,0.09,0.70,0.10,2023,cgwb_2023.pdf
254,,Assam,Biswanath,,Biswanath Chariali,26.7253,93.1518,2023,7.75,465,0,214,36,14,2,-,225,58 19,,,13 25,0.05,,,0.15,0.96,0.76,2023,cgwb_2023.pdf
255,,Assam,Biswanath,,Gohpur New,26.8800,93.6099,2023,7.82,471,0,214,46,19,3,-,225,58 19,,,13 40,0.05,,,0.02,0.90,0.75,2023,cgwb_2023.pdf
256,,Assam,Biswanath,,Helem New,26.8500,93.4658,2023,7.99,458,0,232,36,31,2,-,235,56 23,,,14 41,0.06,,,0.09,0.09,0.10,2023,cgwb_2023.pdf
257,,Assam,Dhemaji,,Bordoloni,27.4134,94.4272,2023,7.54,179,0,153,23,4,0,-,170,32 22,,,11 4,0.05,,,0.00,0.36,0.68,2023,cgwb_2023.pdf
258,,Assam,Dhemaji,,Dhemaji,27.5117,94.5878,2023,7.88,182,0,165,23,1,0,-,165,32 21,,,11 3,0.08,,,0.02,0.19,0.25,2023,cgwb_2023.pdf
259,,Assam,Dhemaji,,Santipur,27.5553,94.5050,2023,7.59,262,0,159,20,4,0,-,170,44 15,,,11 3,0.04,,,0.10,0.76,0.82,2023,cgwb_2023.pdf
260,,Assam,Dhemaji,,Bhagaban Charali,27.7098,94.8566,2023,7.25,274,0,171,20,14,0,-,145,38 12,,,12 3,0.06,,,0.21,1.40,5.00,2023,cgwb_2023.pdf
261,,Assam,Dhemaji,,Bijoypur,27.7804,95.1668,2023,7.28,274,0,177,23,16,0,-,160,34 18,,,12 4,0.06,,,0.02,0.06,0.06,2023,cgwb_2023.pdf
262,,Assam,Dhemaji,,Jonai Murkongselek,27.8367,95.1467,2023,7.55,250,0,183,23,4,0,-,175,30 24,,,11 3,0.04,,,0.00,0.67,0.81,2023,cgwb_2023.pdf
263,,Assam,Dhemaji,,Telem,27.7125,95.0556,2023,7.84,202,0,165,13,2,5,-,120,42 4,,,10 3,0.05,,,0.10,0.98,0.16,2023,cgwb_2023.pdf
264,,Assam,Dhemaji,,Siripani,27.5828,94.6500,2023,7.70,267,0,165,20,2,0,-,165,26 24,,,11 3,0.07,,,0.01,0.81,0.56,2023,cgwb_2023.pdf
265,,Assam,Dhemaji,,Sisibargaon,27.5417,94.7222,2023,7.72,200,0,134,10,1,5,-,120,42 4,,,10 3,0.05,,,0.00,0.97,0.01,2023,cgwb_2023.pdf
266,,Assam,Lakhimpur,,Bihpuria,27.0333,93.9083,2023,7.93,203,0,165,10,2,4,-,120,40 5,,,10 3,0.04,,,0.03,0.18,3.40,2023,cgwb_2023.pdf
267,,Assam,Lakhimpur,,Boginadi Balijan New,27.3836,94.1890,2023,7.74,202,0,159,10,2,5,-,125,42 5,,,10 3,0.03,,,0.01,0.57,0.23,2023,cgwb_2023.pdf
268,,Assam,Lakhimpur,,Borbil Tariyani,27.4029,94.1746,2023,7.27,112,0,61,17,6,1,-,75,12 11,,,3 2,0.11,,,0.00,0.59,0.01,2023,cgwb_2023.pdf
269,,Assam,Lakhimpur,,Kadam,27.3000,94.1500,2023,7.71,384,0,134,40,15,26,-,205,44 23,,,16 6,0.05,,,0.10,0.73,0.09,2023,cgwb_2023.pdf
270,,Assam,Lakhimpur,,Moridirgha,27.3235,94.1356,2023,7.64,378,0,159,40,15,26,-,195,50 17,,,28 6,0.05,,,0.01,0.05,0.10,2023,cgwb_2023.pdf
271,,Assam,Lakhimpur,,Pathalipam,27.4477,94.2300,2023,8.12,466,0,226,43,22,2,-,205,58 15,,,13 41,0.10,,,0.01,3.81,0.02,2023,cgwb_2023.pdf
