sl_no,well_id,state,district,block,location,latitude,longitude,year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U,Fe,As,source_year,source_file
136,W202429072513501,Gujarat,Daman,Daman,Warkund,20.406944,72.862778,2020,8.1,676,0,293,71,22,2.0,,230,36,34,65,0.5,0.77,,453,,,,2020,cgwb_2020.pdf
137,W202635072510701,Gujarat,Daman,Daman,Dalwada,20.436389,72.847222,2020,8.1,688,0,293,64,34,15,,270,48,36,50,3.8,0.31,,461,,,,2020,cgwb_2020.pdf
138,W205515073345001,Gujarat,Dangs-Ahwa,Dang,Kalibel,20.923056,73.581389,2020,8.1,695,0,305,50,69,3.0,,290,64,32,45,0.55,0.52,,466,,,,2020,cgwb_2020.pdf
139,W205200073370001,Gujarat,Dangs-Ahwa,Dang,Sodmal,20.860833,73.620278,2020,8.3,714,0,366,36,27,11,,290,40,46,48,0.22,0.94,,478,,,,2020,cgwb_2020.pdf
140,W205800073383001,Gujarat,Dangs-Ahwa,Dang,Bardipada,20.974722,73.629722,2020,8.2,2590,0,598,483,170,15,,370,56,56,459,2.07,0.86,,1735,,,,2020,cgwb_2020.pdf
141,W205500073404501,Gujarat,Dangs-Ahwa,Dang,Mahal,20.915,73.668611,2020,8.2,1028,0,390,107,65,2.0,,250,36,39,125,2.37,1.14,,689,,,,2020,cgwb_2020.pdf
142,W205520073345001,Gujarat,Dangs-Ahwa,Dang,Subir,20.926389,73.773889,2020,8.1,1045,0,549,64,43,3.0,,380,72,49,85,2.64,0.51,,700,,,,2020,cgwb_2020.pdf
143,W204800073441501,Gujarat,Dangs-Ahwa,Dang,Ghubita,20.799722,73.731667,2020,7.7,925,0,268,149,30,1.0,,290,76,24,67,7.1,0,,620,,,,2020,cgwb_2020.pdf
144,W204530073410001,Gujarat,Dangs-Ahwa,Dang,Ahwa1,20.759444,73.685278,2020,8.1,1130,0,451,128,60,18,,350,40,61,101,20,0,,757,,,,2020,cgwb_2020.pdf
145,W204100073433001,Gujarat,Dangs-Ahwa,Dang,Umberpada,20.681389,73.722222,2020,8.3,1028,48,427,57,33,16,,360,40,63,97,0.64,0.35,,689,,,,2020,cgwb_2020.pdf
146,W203800073444501,Gujarat,Dangs-Ahwa,Dang,Jakana,20.627778,73.741667,2020,8.1,940,0,403,107,45,12,,450,112,41,31,0.85,0.31,,630,,,,2020,cgwb_2020.pdf
147,W180350075534501,Gujarat,Dangs-Ahwa,Dang,Malegaon,20.593611,73.744444,2020,8.3,746,0,159,135,35,2,,210,48,22,70,0.64,0.23,,500,,,,2020,cgwb_2020.pdf
148,W215615086434501,Gujarat,Dangs-Ahwa,Dang,Baripada,20.639167,73.691111,2020,7.1,1080,0,317,121,84,100,,400,68,56,85,1.15,0.5,,724,,,,2020,cgwb_2020.pdf
149,W191914076573701,Gujarat,Dangs-Ahwa,Dang,Chikhli,20.659574,73.676754,2020,8.1,542,0,232,43,31,19,,240,64,19,28,0.45,0.22,,363,,,,2020,cgwb_2020.pdf
150,W204130073370001,Gujarat,Dangs-Ahwa,Dang,Aherdi,20.683611,73.620833,2020,8.0,685,0,317,43,33,9.0,,290,60,34,38,1.92,0.39,,459,,,,2020,cgwb_2020.pdf
151,W204200073350001,Gujarat,Dangs-Ahwa,Dang,Nana pada,20.690556,73.603056,2020,8.0,706,0,244,92,43,24,,310,64,36,36,0.25,0.27,,473,,,,2020,cgwb_2020.pdf
152,W204354073311401,Gujarat,Dangs-Ahwa,Dang,Jamalpada,20.723056,73.527778,2020,8.2,929,0,329,142,43,1.0,,310,48,46,93,1.36,0.85,,622,,,,2020,cgwb_2020.pdf
153,W204830073331001,Gujarat,Dangs-Ahwa,Dang,Chinchnogaotha,20.805,73.550278,2020,7.8,1063,0,476,92,30,32,,390,72,51,87,8.33,0.57,,712,,,,2020,cgwb_2020.pdf
154,,Gujarat,Dangs-Ahwa,Dang,Nadak khadi,20.802778,73.613056,2020,8.3,1084,0,305,135,60,60,,370,40,66,97,0.34,0.8,,726,,,,2020,cgwb_2020.pdf
155,W204318070555901,Gujarat,Diu,Diu,Jalawadi,20.72414,70.930508,2020,7.9,10250,0,281,3545,118,1.1,,2892,569.136,357.504,1082,52,0.31,,6868,,,,2020,cgwb_2020.pdf
156,W204230070523501,Gujarat,Diu,Diu,Gomtimata,20.709932,70.875256,2020,8.2,3468,0,610,709,189,104,,651,68,116.736,508,39,0.64,,2324,,,,2020,cgwb_2020.pdf
157,W231045072503001,Gujarat,Gandhinagar,Dehgam,Paliya,23.1792,72.8417,2020,7.4,2460,0,598,362,109,107,,701,88,117,250,3.5,1.4,,1648,,,,2020,cgwb_2020.pdf
158,W215459069512901,Gujarat,Jamnagar,Bhanvad,Ambardi,21.9163889,69.85805556,2020,7.4,1920,0,464,298,84,86,,515,80,77,204,2.16,1.3,,1286,,,,2020,cgwb_2020.pdf
159,W224945070334501,Gujarat,Jamnagar,Jodiya,Amran1,22.8291667,70.5625,2020,6.6,478,0,134,78,13,3.0,,150,24,22,41,4.79,0.62,,320,,,,2020,cgwb_2020.pdf
160,W215415069573001,Gujarat,Jamnagar,Jamjodhpur,Balwa,21.9041667,69.95833333,2020,7.3,1425,0,342,191,75,114,,560,136,54,68,0.36,0.25,,955,,,,2020,cgwb_2020.pdf
161,W222615069540002,Gujarat,Jamnagar,Jamnagar,Bed1,22.4375,69.9,2020,7.7,1560,0,403,301,14,5,,690,180,58,37,1.92,0.97,,1045,,,,2020,cgwb_2020.pdf
162,W224100070190001,Gujarat,Jamnagar,Jodiya,Bedanpur,"22°41'0"" N","70°19'0"" E",2020,7.7,8000,0,488,2057,572,72,,1200,32,272,1290,2.32,0.6,,5360,,,,2020,cgwb_2020.pdf
163,W220445069344501,Gujarat,Jamnagar,Khambhalia,Bhadthar,22.0791667,69.57916667,2020,7.6,880,0,268,113,48,15,,290,48,41,68,1.45,0.68,,590,,,,2020,cgwb_2020.pdf
164,,Gujarat,Jamnagar,Kalyanpur,Bhatia,"22°05'27""","69°16'08""",2020,7.6,2550,0,342,468,309,14,,640,140,71,278,28.17,2.2,,1709,,,,2020,cgwb_2020.pdf
165,W215930069144502,Gujarat,Jamnagar,Kalyanpur,Bhogat1,21.9916667,69.24583333,2020,7.3,2025,0,220,454,121,82,,480,116,46,240,5.67,2.2,,1357,,,,2020,cgwb_2020.pdf
166,W223400070250001,Gujarat,Jamnagar,Dhrol,Dhrol2,22.5666667,70.41666667,2020,7.4,2110,0,488,369,86,63,,530,76,83,242,1.56,0.32,,1414,,,,2020,cgwb_2020.pdf
167,W221445068573001,Gujarat,Jamnagar,Okhamandal,Dwarka,22.2458333,68.95833333,2020,7.4,2533,0,439,574,78,24,,655,80,111,264,29.52,0.48,,1697,,,,2020,cgwb_2020.pdf
168,W222700070000501,Gujarat,Jamnagar,Jamnagar,Gordhanpur,22.45,70.00138889,2020,7.5,1950,0,207,560,20,4.0,,500,108,56,220,2.66,0.36,,1307,,,,2020,cgwb_2020.pdf
169,W223145070183001,Gujarat,Jamnagar,Jambuda,Falla,"22°32'01""","70°18'51""",2020,7.8,1325,0,329,227,66,2.0,,280,20,56,175,0.13,1.7,,888,,,,2020,cgwb_2020.pdf
170,W221615070200001,Gujarat,Jamnagar,Kalavad,Haripur2,22.6083333,70.2625,2020,7.2,1120,0,305,206,13,10,,380,92,36,83,0.37,0.53,,750,,,,2020,cgwb_2020.pdf
171,W223130070121501,Gujarat,Jamnagar,Jamnagar,Jambuda,"22°31'17""","70°12'13""",2020,7.1,2565,0,232,702,48,56,,945,168,128,151,5.25,0.29,,1719,,,,2020,cgwb_2020.pdf
172,W222730070044501,Gujarat,Jamnagar,Jamnagar,Jamnagar2,22.4583333,70.07916667,2020,7.4,940,0,354,92,48,3,,260,44,36,96,0.65,0.43,,630,,,,2020,cgwb_2020.pdf
173,W221015069220001,Gujarat,Jamnagar,Kalyanpur,Juvanpur,22.1708333,69.36666667,2020,7.2,1555,0,354,248,81,58,,510,60,88,125,1.97,0.36,,1042,,,,2020,cgwb_2020.pdf
174,,Gujarat,Jamnagar,Kalavad,Kalawad,22.2166667,70.38333333,2020,7.1,625,0,183,78,47,4.0,,205,40,26,48,2.91,0.4,,419,,,,2020,cgwb_2020.pdf
175,W200307085040801,Gujarat,Jamnagar,Okhamandal,Kalyanpur,22.0125,69.397222,2020,7.5,1880,0,378,340,89,65,,430,52,73,235,1.44,3.3,,1260,,,,2020,cgwb_2020.pdf
176,W220100069233001,Gujarat,Jamnagar,Kalyanpur,Kalyanpur2,"22°1'0"" N","69°23'30"" E",2020,7.4,1491,0,244,291,68,83,,550,44,107,89,0.75,0.3,,999,,,,2020,cgwb_2020.pdf
177,W215845069360001,Gujarat,Jamnagar,Kalyanpur,Khirsara,21.978239,69.59974,2020,7.3,1250,0,171,269,60,46,,225,76,9,183,0.42,0.4,,838,,,,2020,cgwb_2020.pdf
178,W221205069350001,Gujarat,Jamnagar,Khambhalia,Kuvadia,22.2013889,69.58333333,2020,7.3,700,0,281,43,28,33,,245,62,22,47,0.12,0.49,,469,,,,2020,cgwb_2020.pdf
179,W221130069574001,Gujarat,Jamnagar,Lalpur,Lalpur1,22.1916667,69.96111111,2020,7.5,1170,0,220,220,64,35,,300,76,27,128,1.56,0.38,,784,,,,2020,cgwb_2020.pdf
180,W215130069483001,Gujarat,Jamnagar,Bhanvad,Modpar,"21°51'15""","69°48'39""",2020,7.2,925,0,244,142,38,33,,230,60,19,105,3.02,0.88,,620,,,,2020,cgwb_2020.pdf
181,W222200068590001,Gujarat,Jamnagar,Okhamandal,Mojap,22.3666667,68.98333333,2020,7.1,6211,0,610,1482,312,252,,1660,344,195,660,9.71,0.86,,4161,,,,2020,cgwb_2020.pdf
182,W215430069494501,Gujarat,Jamnagar,Bhanvad,Mota Kalawad,22.0375,69.875,2020,7.5,3010,0,305,780,102,74,,1300,334,113,90,1.21,0.23,,2017,,,,2020,cgwb_2020.pdf
183,W220215069523001,Gujarat,Jamnagar,Jamjodhpur,Motagop,21.9083333,69.82916667,2020,7.2,1055,0,342,99,55,67,,425,70,61,46,0.12,0.28,,707,,,,2020,cgwb_2020.pdf
184,,Gujarat,Jamnagar,Jamnagar,Moti Khavdi,"22°22'59""","69°52'00""",2020,7.1,1920,0,500,234,160,65,,630,44,126,152,0.27,0.24,,1286,,,,2020,cgwb_2020.pdf
185,W221900070155001,Gujarat,Jamnagar,Kalavad,Moti Matli,22.3166667,70.26388889,2020,7.5,1830,0,293,362,93,83,,220,48,24,321,0.64,0.56,,1226,,,,2020,cgwb_2020.pdf
186,W221130070320001,Gujarat,Jamnagar,Kalavad,Nikava,22.1916667,70.53333333,2020,7.4,1160,0,305,135,59,100,,410,72,56,78,0.17,0.38,,777,,,,2020,cgwb_2020.pdf
187,W221450069153002,Gujarat,Jamnagar,Kalyanpur,Pindara1,22.2472222,69.25833333,2020,7.5,1020,0,207,170,93,2.0,,280,60,32,101,6.75,0.9,,683,,,,2020,cgwb_2020.pdf
188,W215547069293101,Gujarat,Jamnagar,Kalyanpur,Raval,21.9297222,69.49194444,2020,7.5,3644,0,427,922,113,44,,1300,140,231,232,0.85,0.18,,2441,,,,2020,cgwb_2020.pdf
189,W222230069061502,Gujarat,Jamnagar,Okhamandal,Samrasar1,22.375,69.10416667,2020,7.4,1995,0,549,291,107,27,,450,76,63,231,33.34,4.6,,1337,,,,2020,cgwb_2020.pdf
190,W220200070073001,Gujarat,Jamnagar,JAMJODHPUR,Seth Vadala,22.0333333,70.125,2020,7.2,1555,0,415,177,91,112,,500,124,46,127,0.31,0.32,,1042,,,,2020,cgwb_2020.pdf
191,W220630070100001,Gujarat,Jamnagar,JAMJODHPUR,Sumana,"22°06'16""","70°09'50""",2020,7.7,1300,0,311,184,79,68,,390,68,54,117,0.64,0.84,,871,,,,2020,cgwb_2020.pdf
192,W220345070230001,Gujarat,Jamnagar,KALAVAD,Toda,"22°04'00""","70°23'13""",2020,7.6,750,0,256,67,50,24,,220,52,22,73,2.32,0.63,,503,,,,2020,cgwb_2020.pdf
193,W221400070070001,Gujarat,Jamnagar,Lalpur,Vad Panchasara,"22°14'0"" N","70°7'0"" E",2020,7.3,1957,0,256,355,113,175,,580,164,41,177,0.23,0.36,,1311,,,,2020,cgwb_2020.pdf
194,W221230069300001,Gujarat,Jamnagar,Khambhalia,Vadtara,22.2083333,69.5,2020,7.4,1250,0,256,220,61,50,,350,100,24,123,2.82,0.35,,838,,,,2020,cgwb_2020.pdf
195,W220900069360001,Gujarat,Jamnagar,Khambhalia,Vinjhalpur,22.15,69.6,2020,7.5,1070,0,354,113,50,36,,370,96,32,73,1.03,0.45,,717,,,,2020,cgwb_2020.pdf
196,W241000077263301,Gujarat,Junagadh,Junagadh,Anandpur,"21°24'37"" N","70°31'5"" E",2020,8.6,1920,0,159,504,65,64,,680,100,105,125,1.41,0.57,,1286,,,,2020,cgwb_2020.pdf
197,W210450070103501,Gujarat,Junagadh,Mangrol,Arena,"21°04'51""","70°10'37""",2020,6.9,5558,0,610,1425,210,60,,900,72,175,830,39.13,0.11,,3724,,,,2020,cgwb_2020.pdf
198,W211315070032001,Gujarat,Junagadh,Mangrol,Bamanwara,21.2208333,70.05555556,2020,7.4,340,0,98,46,18,5.0,,130,24,17,17,1.43,0.19,,228,,,,2020,cgwb_2020.pdf
199,W212915070050001,Gujarat,Junagadh,Manavadar,Bantva,"21°29'15"" N","70°5'0"" E",2020,8.0,1200,0,476,113,40,12,,110,20,15,226,0.29,3.0,,804,,,,2020,cgwb_2020.pdf
200,W212620070360001,Gujarat,Junagadh,Junagadh,Bilkha,21.4388889,70.6,2020,7.5,1560,0,311,234,110,79,,310,80,27,195,6.24,0.47,,1045,,,,2020,cgwb_2020.pdf
201,W210545070130001,Gujarat,Junagadh,Malia,Budhecha,21.0958333,70.21666667,2020,7.0,2200,0,427,418,108,54,,640,100,95,210,1.14,0.6,,1474,,,,2020,cgwb_2020.pdf
202,W210230070130001,Gujarat,Junagadh,Malia,Chorwad,"21°01'56""","70°13'29""",2020,7.0,4890,0,702,1206,92,77,,1470,220,224,443,1.69,0.13,,3276,,,,2020,cgwb_2020.pdf
203,W210850070163001,Gujarat,Junagadh,Malia,Galodar,21.1472222,70.275,2020,7.8,780,0,232,99,50,6.0,,300,44,46,40,1.4,0.29,,523,,,,2020,cgwb_2020.pdf
204,W211100070091502,Gujarat,Junagadh,Mangrol,Goraj1,21.1833333,70.15416667,2020,7.8,1150,0,366,121,49,57,,370,56,56,90,1.69,1.5,,771,,,,2020,cgwb_2020.pdf
205,W213100070273001,Gujarat,Junagadh,Junagadh,Junagadh1,21.5166667,70.45833333,2020,7.0,1207,0,329,156,60,48,,265,50,34,149,1.98,0.28,,809,,,,2020,cgwb_2020.pdf
206,W211000070160001,Gujarat,Junagadh,Malia,Juthal,21.1666667,70.26666667,2020,7.5,820,0,207,135,44,5.0,,300,60,36,48,1.6,0.37,,549,,,,2020,cgwb_2020.pdf
207,W211455070033001,Gujarat,Junagadh,Mangrol,Kalej,"21°14'58""","70°05'06""",2020,7.5,2150,0,403,383,169,30,,290,80,22,356,2.46,1.51,,1441,,,,2020,cgwb_2020.pdf
208,W210150070143001,Gujarat,Junagadh,Malia,Kanek,21.0305556,70.24166667,2020,6.7,6701,0,610,1830,255,23,,1950,688,56,625,22.29,0.15,,4490,,,,2020,cgwb_2020.pdf
209,W211600070123001,Gujarat,Junagadh,Keshod,Kewarda,21.2666667,70.20833333,2020,7.5,1060,0,342,128,45,41,,430,68,63,44,1.76,0.33,,710,,,,2020,cgwb_2020.pdf
210,W210240070113001,Gujarat,Junagadh,Malia,Khambalia1,21.0444444,70.19166667,2020,7.6,4830,0,732,1241,50,20,,1035,242,105,635,10.16,0.18,,3236,,,,2020,cgwb_2020.pdf
211,W210350070102501,Gujarat,Junagadh,Mangrol,Khorada1,21.0638889,70.17361111,2020,7.7,7880,0,244,2482,216,14,,2150,680,109,815,0.39,0.22,,5280,,,,2020,cgwb_2020.pdf
212,W210315070123001,Gujarat,Junagadh,Malia,Kukaswada,21.0541667,70.20833333,2020,7.7,723,0,128,106,78,40,,220,80,5,65,1.32,0.58,,484,,,,2020,cgwb_2020.pdf
213,W211000070040001,Gujarat,Junagadh,Mangrol,Lohej,"21°10'0"" N","70°4'0"" E",2020,7.2,1256,0,268,213,45,73,,410,144,12,88,20.19,0.36,,842,,,,2020,cgwb_2020.pdf
214,W210730070063001,Gujarat,Junagadh,Mangrol,Mangrol,"21°7'50"" N","70°7'10"" E",2020,7.5,2575,0,366,596,98,44,,530,120,56,325,36.57,0.27,,1725,,,,2020,cgwb_2020.pdf
215,W210900070074501,Gujarat,Junagadh,Mangrol,Manketara,"21°09'00""","70°07'41""",2020,7.4,1922,0,232,479,45,64,,780,120,117,81,5.67,0.50,,1288,,,,2020,cgwb_2020.pdf
216,W211930070260001,Gujarat,Junagadh,Mendarda,Mendarda1,21.325,70.44027778,2020,7.4,2750,0,354,645,62,134,,830,56,168,248,0.83,0.44,,1843,,,,2020,cgwb_2020.pdf
217,W213615070340901,Gujarat,Junagadh,Bhesan,Patla,"21°36'04""","70°34'14""",2020,7.6,660,0,226,71,31,12,,260,96,5,31,0.29,0.41,,442,,,,2020,cgwb_2020.pdf
218,W210800070145501,Gujarat,Junagadh,Mangrol,Seriakhan,21.1333333,70.24861111,2020,7.2,1250,0,305,177,67,64,,430,100,44,82,14.48,0.50,,838,,,,2020,cgwb_2020.pdf
219,W210615070091001,Gujarat,Junagadh,Mangrol,Shardagram,21.1041667,70.15277778,2020,7.4,9450,0,305,3021,204,21,,2650,280,474,975,8.95,0.21,,6332,,,,2020,cgwb_2020.pdf
220,W211108070024701,Gujarat,Junagadh,Mangrol,Sil,21.1855556,70.04638889,2020,7.6,700,0,232,78,29,22,,270,84,15,36,1.08,0.22,,469,,,,2020,cgwb_2020.pdf
221,W212837071482201,Gujarat,Junagadh,Junagadh,Vadal,21.594641,70.505911,2020,7.8,1540,0,317,262,76,75,,540,60,95,96,1.94,0.32,,1032,,,,2020,cgwb_2020.pdf
222,W212815070194001,Gujarat,Junagadh,Vanthali,Vanthali II,"21°28'24""","70°19'57""",2020,7.8,2000,0,659,245,75,40,,470,40,90,242,0.46,0.63,,1340,,,,2020,cgwb_2020.pdf
223,W212130070444501,Gujarat,Junagadh,Visavadar,Mandawad,21.359542,70.746497,2020,8.2,760,0,220,135,44,3.1,,290,36,49,57,1.9,0.17,,509,,,,2020,cgwb_2020.pdf
224,W211800070420001,Gujarat,Junagadh,Visavadar,Prempara,21.298322,70.703344,2020,8.2,952,0,207,121,98,92,,380,60,56,55,0.54,0.28,,638,,,,2020,cgwb_2020.pdf
225,W205407070310501,Gujarat,Junagadh,Veraval,Ajotha,20.900157,70.50823,2020,7.7,1563,0,220,376,80,41,,500,100,61,138,1.6,0.39,,1047,,,,2020,cgwb_2020.pdf
226,W205645070234501,Gujarat,Junagadh,Veraval,Govindpura2,20.955074,70.402115,2020,7.4,667,0,281,71,19,20,,280,76,22,38,1.5,0.53,,447,,,,2020,cgwb_2020.pdf
227,,Gujarat,Junagadh,Veraval,Moraj,20.985910,70.437244,2020,7.8,1068,0,159,262,37,15,,250,76,15,130,0.32,0.93,,716,,,,2020,cgwb_2020.pdf
228,W210305070313001,Gujarat,Junagadh,Talala,Talala1,21.049050,70.526153,2020,7.7,758,0,329,78,26,14,,270,56,32,67,1.0,0.26,,508,,,,2020,cgwb_2020.pdf
229,W205900070454501,Gujarat,Junagadh,Una,Jamvala1,20.981547,70.763637,2020,7.8,478,0,220,43,17,5.9,,190,44,19,34,0.35,0.34,,320,,,,2020,cgwb_2020.pdf
230,W205103070400901,Gujarat,Junagadh,Una,Prasli,20.899416,70.639029,2020,7.8,979,0,256,142,51,42,,250,68,19,91,35,1.2,,656,,,,2020,cgwb_2020.pdf
231,W204800070413002,Gujarat,Junagadh,Kodinar,Kodinar1,20.813637,70.697361,2020,7.8,2188,0,305,581,87,44,,671,104,100,230,0.93,0.8,,1466,,,,2020,cgwb_2020.pdf
232,W204930071023001,Gujarat,Junagadh,Una,Una2,20.822393,71.041565,2020,8.1,2965,0,708,525,195,41,,580,72,97,469,2.8,2.2,,1987,,,,2020,cgwb_2020.pdf
233,W205212071030401,Gujarat,Junagadh,Una,Kansari,20.849463,71.055315,2020,7.7,1468,0,415,199,71,132,,440,104,44,152,1.9,0.77,,984,,,,2020,cgwb_2020.pdf
234,W205530070550001,Gujarat,Junagadh,Una,Girgadhada,20.925231,70.916764,2020,7.8,832,0,342,71,33,47,,350,72,41,51,0.66,0.28,,557,,,,2020,cgwb_2020.pdf
235,W205730071041501,Gujarat,Junagadh,Una,Dhokadva,20.958549,71.068182,2020,8.2,721,0,354,50,23,3.5,,310,44,49,40,2.0,0.22,,483,,,,2020,cgwb_2020.pdf
236,W205115071071501,Gujarat,Junagadh,Una,Sametar,20.851642,71.120666,2020,8.2,396,0,195,28,15,1.6,,170,36,19,22,1.6,0.26,,265,,,,2020,cgwb_2020.pdf
237,,Gujarat,Kachchh,Rapar,Kuda,23.877,70.808,2020,7.4,1626,0,671,178,40,18,,480,128,39,140,32,2.33,,1089,,,,2020,cgwb_2020.pdf
238,W232715070210001,Gujarat,Kachchh,Kharol Bhachau,Kharoi,23.454,70.35,2020,7.5,2300,0,305,497,166,1.0,,870,168,109,152,6.9,0.35,,1541,,,,2020,cgwb_2020.pdf
239,W231017069381501,Gujarat,Kachchh,Bhuj,Sedat,23.171,69.637,2020,7.9,782,0,268,107,42,0,,330,60,44,48,3.6,0.19,,524,,,,2020,cgwb_2020.pdf
240,W231230069370001,Gujarat,Kachchh,Bhuj,Sukhpar,23.208,69.616,2020,7.6,10550,0,281,2982,2400,175,,2700,580,304,1778,9.0,1.63,,7069,,,,2020,cgwb_2020.pdf
241,W232130069520001,Gujarat,Kachchh,Bhuj,Haboi,23.171,69.637,2020,7.5,1641,0,317,256,210,15,,550,96,75,150,16,1.46,,1099,,,,2020,cgwb_2020.pdf
242,W232400069533001,Gujarat,Kachchh,Bhuj,Lodai,23.4,69.891,2020,7.5,4680,0,390,873,867,4.0,,1100,200,146,541,33,0.92,,3136,,,,2020,cgwb_2020.pdf
243,W235040069435501,Gujarat,Kachchh,Bhuj,Khavda,23.838,69.73,2020,7.9,2632,0,329,511,235,2.0,,580,116,71,318,21,0.55,,1763,,,,2020,cgwb_2020.pdf
244,W232410069194501,Gujarat,Kachchh,Nakhtrana,Devisar,23.402,69.329,2020,7.6,5480,0,281,1456,351,16,,1500,344,156,447,88,2.85,,3672,,,,2020,cgwb_2020.pdf
245,W232747069081701,Gujarat,Kachchh,Nakhtrana,Ugardi,23.45888,69.1338888,2020,7.9,7730,0,390,2095,846,42,,1370,228,195,1184,7.4,0.65,,5179,,,,2020,cgwb_2020.pdf
246,W231521068502401,Gujarat,Kachchh,Abdasa,Naliya,23.266,68.833,2020,8.7,1271,60,464,142,55,12,,80,16,10,300,2.8,1.09,,852,,,,2020,cgwb_2020.pdf
247,,Gujarat,Kachchh,Abdasa,Tera,23.283,68.947,2020,8.4,2748,120,451,469,255,49,,260,44,36,586,6.2,6.7,,1841,,,,2020,cgwb_2020.pdf
248,W230230069043001,Gujarat,Kachchh,Abdasa,Kotaya,23.041,69.075,2020,8.3,1593,0,464,277,107,20,,250,40,36,325,1.3,4.05,,1067,,,,2020,cgwb_2020.pdf
249,W230300069300001,Gujarat,Kachchh,Mandvi,Dunai,23.05,69.5,2020,8.0,1297,0,488,149,83,11,,460,100,51,119,2.1,0.96,,869,,,,2020,cgwb_2020.pdf
250,W225224069484201,Gujarat,Kachchh,Mundra,Luni,22.873,69.082,2020,8.0,2700,0,586,547,86,18,,430,84,54,422,13,0.89,,1809,,,,2020,cgwb_2020.pdf
251,W225400069540001,Gujarat,Kachchh,Mundra,Bhadreshwar,22.9,69.9,2020,8.1,2345,0,305,525,111,15,,710,148,83,206,9.3,0.35,,1571,,,,2020,cgwb_2020.pdf
252,W230200070031501,Gujarat,Kachchh,Gandhidham,Shinaya,23.033,70.054,2020,8.0,7375,0,464,2016,508,2.0,,1030,232,109,1380,7.0,1.16,,4941,,,,2020,cgwb_2020.pdf
253,W230015073053001,Gujarat,Kheda,Kapadvanj,Kapadvanj,23.0042,73.0917,2020,7.2,1794,0,805,142,30,37,,200,44,22,336,14,2.5,,1202,,,,2020,cgwb_2020.pdf
254,W225430073071501,Gujarat,Kheda,Kathlal,Ladvel,22.9083,73.1208,2020,7.5,1975,0,439,411,33,2.0,,460,96,54,215,13,0.58,,1323,,,,2020,cgwb_2020.pdf
255,W231005073244001,Gujarat,Kheda,Virpur,Bar,23.1681,73.4111,2020,7.4,677,0,305,50,21,2.4,,200,32,29,55,23,0.73,,454,,,,2020,cgwb_2020.pdf
256,W224700072563001,Gujarat,Kheda,Mahudha,Mahudha,22.7833,72.9417,2020,7.7,2580,0,683,411,123,18,,520,60,90,341,34,0.75,,1729,,,,2020,cgwb_2020.pdf
257,,Gujarat,Kheda,Mahudha,Alina,22.8083,73.0583,2020,7.5,3129,0,525,510,225,141,,751,112,114,359,7.0,0.90,,2096,,,,2020,cgwb_2020.pdf
258,W224659073103601,Gujarat,Kheda,Tharsa,Muliyad,22.7831,73.1767,2020,7.3,6780,0,305,1773,440,24,,1231,297,119,855,7.6,0.56,,4543,,,,2020,cgwb_2020.pdf
259,W224545073101001,Gujarat,Kheda,Thasra,Dakor,22.7625,73.1694,2020,7.5,1505,0,561,177,36,5.1,,330,44,54,182,8.30,1.2,,1008,,,,2020,cgwb_2020.pdf
260,W224315073113001,Gujarat,Kheda,Thasra,Kalesar,22.7208,73.1917,2020,7.8,1198,0,647,64,41,9.3,,290,28,54,178,0.68,1.5,,803,,,,2020,cgwb_2020.pdf
261,W224415072421501,Gujarat,Kheda,Kheda,Kheda,22.7375,72.7042,2020,7.3,7648,0,390,2070.28,639,1.9,,1811,417,187,911,5.0,0.58,,5124,,,,2020,cgwb_2020.pdf
262,W223430072373001,Gujarat,Kheda,Matar,Shekhupura,22.575,72.625,2020,9.0,3728,36,1025,518,258,1.4,,290,24,56,550,355,0.40,,2498,,,,2020,cgwb_2020.pdf
263,W223808072543301,Gujarat,Kheda,Nadiad,Boriyavi,22.6356,72.9092,2020,7.8,1132,0,525,99,24,23,,260,36,41,145,17,0.58,,758,,,,2020,cgwb_2020.pdf
264,W224203072583601,Gujarat,Kheda,Nadiad,Alindra,22.7008,72.9767,2020,7.5,625,0,348,28,17,1.4,,240,32,39,45,3.0,0.67,,419,,,,2020,cgwb_2020.pdf
265,W233030072110001,Gujarat,Mahesana,Becharaji,Asjol,23.513531,72.181456,2020,7.0,452,0,256,21,3.8,4.9,,200,56,15,16,7.1,0.26,,303,,,,2020,cgwb_2020.pdf
266,W234330072230001,Gujarat,Mahesana,Visnagar,Bhandupara,23.724525,72.377792,2020,7.4,1588,0,500,233.97,126,8.4,,340,52,51,227,12,0.59,,1064,,,,2020,cgwb_2020.pdf
267,W231715072223001,Gujarat,Mahesana,Kadi,Budasan,23.286363,72.374589,2020,7.2,2398,0,451,503,144,7.9,,651,124,83,232,17,0.24,,1607,,,,2020,cgwb_2020.pdf
268,W233245072064501,Gujarat,Mahesana,Becharaji,Dharpura,23.544031,72.111664,2020,7.6,3160,0,1208,326,193,1.1,,350,52,54,610,41,2.0,,2117,,,,2020,cgwb_2020.pdf
269,W235030072270001,Gujarat,Mahesana,Unjha,Dosaj,23.843592,72.443382,2020,7.3,4070,0,598,922,313,78,,610,80,100,579,162,0.61,,2727,,,,2020,cgwb_2020.pdf
